timestamp,source.ip,host.collector,destination.port,destination.ip,observer.egress.zone,observer.ingress.zone,rule.name
2025-04-04T13:10:57Z,192.168.4.73,fw-collector-01,22,10.0.0.245,dmz,internal,allow-ssh
2025-04-04T13:11:24Z,192.168.5.229,fw-collector-03,53,23.185.0.2,external,internal,allow-dns
2025-04-04T13:12:14Z,192.168.3.68,fw-collector-02,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-04T13:12:54Z,192.168.1.114,fw-collector-03,53,151.101.193.69,external,internal,allow-dns
2025-04-04T13:14:13Z,192.168.4.115,fw-collector-01,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-04T13:14:16Z,192.168.2.17,fw-collector-01,3306,10.0.1.28,database,application,allow-database-access
2025-04-04T13:19:32Z,192.168.3.246,fw-collector-01,22,10.0.0.25,dmz,internal,allow-ssh
2025-04-04T13:20:35Z,192.168.2.145,fw-collector-01,3306,10.0.1.46,database,application,allow-database-access
2025-04-04T13:21:02Z,192.168.3.31,fw-collector-02,22,10.0.0.149,dmz,internal,allow-ssh
2025-04-04T13:22:42Z,192.168.4.238,fw-collector-01,22,10.0.0.1,dmz,internal,allow-ssh
2025-04-04T13:23:14Z,192.168.1.114,fw-collector-02,23,10.0.0.27,database,external,allow-any-any
2025-04-04T13:23:33Z,192.168.2.110,fw-collector-01,22,10.0.0.151,dmz,internal,allow-ssh
2025-04-04T13:23:49Z,192.168.2.244,fw-collector-01,3306,10.0.1.210,database,application,allow-database-access
2025-04-04T13:25:05Z,192.168.2.51,fw-collector-02,3389,10.0.0.119,dmz,internal,allow-rdp
2025-04-04T13:25:38Z,192.168.2.51,fw-collector-03,443,151.101.193.69,external,internal,allow-web-https
2025-04-04T13:25:50Z,192.168.3.68,fw-collector-01,80,199.232.69.194,external,internal,allow-web-http
2025-04-04T13:26:59Z,192.168.3.31,fw-collector-03,22,10.0.0.119,dmz,internal,allow-ssh
2025-04-04T13:27:07Z,192.168.2.110,fw-collector-03,53,31.13.72.36,external,internal,allow-dns
2025-04-04T13:27:30Z,192.168.4.73,fw-collector-02,80,31.13.72.36,external,internal,allow-web-http
2025-04-04T13:28:48Z,192.168.5.252,fw-collector-02,3389,10.0.0.245,dmz,internal,allow-rdp
2025-04-04T13:29:30Z,192.168.4.88,fw-collector-01,53,23.185.0.2,external,internal,allow-dns
2025-04-04T13:30:39Z,192.168.2.112,fw-collector-01,443,151.101.193.69,external,internal,allow-web-https
2025-04-04T13:30:48Z,192.168.4.238,fw-collector-01,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-04T13:34:01Z,192.168.1.218,fw-collector-01,22,10.0.0.17,dmz,internal,allow-ssh
2025-04-04T13:35:05Z,192.168.4.88,fw-collector-01,80,23.185.0.2,external,internal,allow-web-http
2025-04-04T13:35:08Z,192.168.3.31,fw-collector-01,53,31.13.72.36,external,internal,allow-dns
2025-04-04T13:37:48Z,192.168.1.111,fw-collector-03,443,31.13.72.36,external,internal,allow-web-https
2025-04-04T13:38:02Z,192.168.3.246,fw-collector-01,22,10.0.0.17,dmz,internal,allow-ssh
2025-04-04T13:38:24Z,192.168.4.73,fw-collector-03,3389,23.185.0.2,database,application,allow-any-any
2025-04-04T13:40:04Z,192.168.2.146,fw-collector-02,123,10.0.0.27,database,internal,allow-any-any
2025-04-04T13:40:44Z,192.168.4.73,fw-collector-01,123,10.0.0.245,internal,application,allow-any-any
2025-04-04T13:41:04Z,192.168.4.73,fw-collector-02,443,13.107.42.14,external,internal,allow-web-https
2025-04-04T13:41:18Z,192.168.4.88,fw-collector-03,53,151.101.193.69,external,internal,allow-dns
2025-04-04T13:43:00Z,192.168.2.112,fw-collector-01,80,23.185.0.2,external,internal,allow-web-http
2025-04-04T13:43:24Z,192.168.2.112,fw-collector-01,80,31.13.72.36,external,internal,allow-web-http
2025-04-04T13:44:44Z,192.168.4.73,fw-collector-02,80,52.94.236.248,external,internal,allow-web-http
2025-04-04T13:45:25Z,192.168.4.88,fw-collector-01,1433,10.0.0.119,application,external,allow-any-any
2025-04-04T13:47:37Z,192.168.2.112,fw-collector-03,3389,10.0.0.119,dmz,internal,allow-rdp
2025-04-04T13:49:35Z,192.168.5.170,fw-collector-03,443,151.101.193.69,external,internal,allow-web-https
2025-04-04T13:50:49Z,192.168.2.153,fw-collector-02,3306,52.94.236.248,dmz,internal,allow-any-any
2025-04-04T13:51:40Z,192.168.4.238,fw-collector-01,3389,10.0.0.119,dmz,internal,allow-rdp
2025-04-04T13:51:47Z,192.168.2.78,fw-collector-01,3306,10.0.1.233,database,application,allow-database-access
2025-04-04T13:52:27Z,192.168.2.45,fw-collector-02,3306,10.0.1.122,database,application,allow-database-access
2025-04-04T13:53:47Z,192.168.4.73,fw-collector-01,22,10.0.0.17,dmz,internal,allow-ssh
2025-04-04T13:55:44Z,192.168.1.114,fw-collector-02,22,10.0.0.25,dmz,internal,allow-ssh
2025-04-04T13:55:48Z,192.168.4.73,fw-collector-03,1433,52.94.236.248,dmz,application,allow-any-any
2025-04-04T13:56:33Z,192.168.4.73,fw-collector-01,443,13.107.42.14,external,internal,allow-web-https
2025-04-04T13:56:47Z,192.168.5.229,fw-collector-03,443,23.185.0.2,external,internal,allow-web-https
2025-04-04T13:58:44Z,192.168.3.246,fw-collector-01,123,13.107.42.14,dmz,external,allow-any-any
2025-04-04T13:58:48Z,192.168.5.82,fw-collector-01,53,13.107.42.14,external,internal,allow-dns
2025-04-04T13:59:19Z,192.168.3.246,fw-collector-01,22,10.0.0.245,dmz,internal,allow-ssh
2025-04-04T14:01:21Z,192.168.2.5,fw-collector-01,3306,10.0.1.58,database,application,allow-database-access
2025-04-04T14:01:24Z,192.168.1.194,fw-collector-02,3389,10.0.0.151,dmz,internal,allow-rdp
2025-04-04T14:01:27Z,192.168.1.114,fw-collector-02,53,31.13.72.36,external,internal,allow-dns
2025-04-04T14:02:49Z,192.168.4.238,fw-collector-02,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-04T14:03:45Z,192.168.2.51,fw-collector-02,3389,10.0.0.17,dmz,internal,allow-rdp
2025-04-04T14:04:24Z,192.168.2.146,fw-collector-02,80,104.244.42.65,external,internal,allow-web-http
2025-04-04T14:06:54Z,192.168.5.252,fw-collector-01,80,10.0.0.1,internal,external,allow-any-any
2025-04-04T14:06:57Z,192.168.3.68,fw-collector-02,80,104.244.42.65,external,internal,allow-web-http
2025-04-04T14:08:13Z,192.168.4.115,fw-collector-01,53,10.0.0.17,external,internal,allow-any-any
2025-04-04T14:09:36Z,192.168.2.112,fw-collector-01,21,10.0.0.149,internal,external,allow-any-any
2025-04-04T14:11:54Z,192.168.1.218,fw-collector-02,22,10.0.0.119,dmz,internal,allow-ssh
2025-04-04T14:12:36Z,192.168.2.51,fw-collector-02,53,52.94.236.248,external,internal,allow-dns
2025-04-04T14:13:12Z,192.168.2.153,fw-collector-02,53,151.101.193.69,external,internal,allow-dns
2025-04-04T14:13:39Z,192.168.2.226,fw-collector-03,3306,10.0.1.174,database,application,allow-database-access
2025-04-04T14:16:17Z,192.168.1.218,fw-collector-01,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-04T14:16:32Z,192.168.3.68,fw-collector-02,3389,10.0.0.245,application,dmz,allow-any-any
2025-04-04T14:17:03Z,192.168.2.153,fw-collector-02,3306,10.0.1.239,database,application,allow-database-access
2025-04-04T14:18:33Z,192.168.3.68,fw-collector-01,22,10.0.0.149,dmz,internal,allow-ssh
2025-04-04T14:19:49Z,192.168.1.194,fw-collector-01,80,199.232.69.194,external,internal,allow-web-http
2025-04-04T14:20:58Z,192.168.2.199,fw-collector-03,3306,10.0.1.160,database,application,allow-database-access
2025-04-04T14:21:04Z,192.168.2.51,fw-collector-03,443,172.217.160.78,external,internal,allow-web-https
2025-04-04T14:22:08Z,192.168.3.246,fw-collector-01,53,104.244.42.65,external,internal,allow-dns
2025-04-04T14:23:26Z,192.168.2.179,fw-collector-01,3306,10.0.1.200,database,application,allow-database-access
2025-04-04T14:23:29Z,192.168.2.146,fw-collector-03,443,142.250.190.46,external,internal,allow-web-https
2025-04-04T14:23:44Z,192.168.3.31,fw-collector-01,80,172.217.160.78,database,application,allow-any-any
2025-04-04T14:23:55Z,192.168.2.110,fw-collector-02,443,13.107.42.14,external,internal,allow-web-https
2025-04-04T14:23:58Z,192.168.3.246,fw-collector-03,443,13.107.42.14,external,internal,allow-web-https
2025-04-04T14:24:27Z,192.168.1.194,fw-collector-02,22,10.0.0.245,dmz,internal,allow-ssh
2025-04-04T14:26:02Z,192.168.3.68,fw-collector-02,443,142.250.190.46,external,internal,allow-web-https
2025-04-04T14:26:17Z,192.168.5.170,fw-collector-01,443,151.101.193.69,database,dmz,allow-any-any
2025-04-04T14:27:56Z,192.168.1.111,fw-collector-02,3389,10.0.0.17,dmz,internal,allow-rdp
2025-04-04T14:28:21Z,192.168.1.111,fw-collector-01,443,199.232.69.194,external,internal,allow-web-https
2025-04-04T14:29:29Z,192.168.2.146,fw-collector-02,80,13.107.42.14,external,internal,allow-web-http
2025-04-04T14:30:03Z,192.168.5.170,fw-collector-01,3306,10.0.0.27,external,dmz,allow-any-any
2025-04-04T14:30:54Z,192.168.5.170,fw-collector-03,3389,10.0.0.245,dmz,internal,allow-rdp
2025-04-04T14:34:39Z,192.168.5.229,fw-collector-01,22,10.0.0.32,dmz,internal,allow-ssh
2025-04-04T14:35:12Z,192.168.2.153,fw-collector-02,443,104.244.42.65,external,internal,allow-web-https
2025-04-04T14:35:26Z,192.168.2.236,fw-collector-02,3306,10.0.1.252,database,application,allow-database-access
2025-04-04T14:37:04Z,192.168.5.252,fw-collector-03,3389,10.0.0.17,dmz,internal,allow-rdp
2025-04-04T14:37:40Z,192.168.2.10,fw-collector-01,3306,10.0.1.245,database,application,allow-database-access
2025-04-04T14:38:39Z,192.168.3.246,fw-collector-01,3389,10.0.0.151,dmz,internal,allow-rdp
2025-04-04T14:39:01Z,192.168.2.153,fw-collector-03,80,199.232.69.194,external,internal,allow-web-http
2025-04-04T14:40:46Z,192.168.2.51,fw-collector-03,1433,151.101.1.69,application,internal,allow-any-any
2025-04-04T14:42:03Z,192.168.1.111,fw-collector-02,80,13.107.42.14,external,internal,allow-web-http
2025-04-04T14:44:17Z,192.168.5.82,fw-collector-03,443,142.250.190.46,external,internal,allow-web-https
2025-04-04T14:45:39Z,192.168.1.194,fw-collector-03,22,10.0.0.25,dmz,internal,allow-ssh
2025-04-04T14:47:33Z,192.168.2.51,fw-collector-01,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-04T14:49:09Z,192.168.2.107,fw-collector-01,3306,10.0.1.143,database,application,allow-database-access
2025-04-04T14:49:56Z,192.168.4.115,fw-collector-02,123,23.185.0.2,dmz,database,allow-any-any
2025-04-04T14:52:31Z,192.168.5.229,fw-collector-03,443,199.232.69.194,external,internal,allow-web-https
2025-04-04T14:52:36Z,192.168.2.110,fw-collector-01,443,13.107.42.14,external,internal,allow-web-https
2025-04-04T14:52:37Z,192.168.5.82,fw-collector-03,21,10.0.0.245,dmz,external,allow-any-any
2025-04-04T14:53:03Z,192.168.3.246,fw-collector-02,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-04T14:53:15Z,192.168.3.68,fw-collector-01,3389,10.0.0.119,dmz,internal,allow-rdp
2025-04-04T14:53:43Z,192.168.4.115,fw-collector-03,443,151.101.193.69,external,internal,allow-web-https
2025-04-04T14:54:14Z,192.168.5.170,fw-collector-01,80,199.232.69.194,external,internal,allow-web-http
2025-04-04T14:56:14Z,192.168.5.252,fw-collector-01,53,151.101.193.69,external,internal,allow-dns
2025-04-04T14:56:49Z,192.168.3.246,fw-collector-03,80,172.217.160.78,external,internal,allow-web-http
2025-04-04T14:57:17Z,192.168.2.107,fw-collector-02,3306,10.0.1.142,database,application,allow-database-access
2025-04-04T14:57:50Z,192.168.2.153,fw-collector-03,443,172.217.160.78,external,internal,allow-web-https
2025-04-04T15:01:05Z,192.168.5.252,fw-collector-01,53,172.217.160.78,external,internal,allow-dns
2025-04-04T15:02:49Z,192.168.5.82,fw-collector-03,3389,10.0.0.149,dmz,internal,allow-rdp
2025-04-04T15:04:06Z,192.168.5.82,fw-collector-03,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-04T15:04:39Z,192.168.2.110,fw-collector-02,443,10.0.0.27,external,dmz,allow-any-any
2025-04-04T15:04:47Z,192.168.4.73,fw-collector-02,80,104.244.42.65,external,internal,allow-web-http
2025-04-04T15:06:54Z,192.168.5.170,fw-collector-01,25,10.0.0.27,external,dmz,allow-any-any
2025-04-04T15:07:22Z,192.168.2.87,fw-collector-03,3306,10.0.1.207,database,application,allow-database-access
2025-04-04T15:07:56Z,192.168.2.112,fw-collector-03,53,10.0.0.151,internal,external,allow-any-any
2025-04-04T15:10:12Z,192.168.2.153,fw-collector-01,443,199.232.69.194,external,internal,allow-web-https
2025-04-04T15:11:29Z,192.168.2.159,fw-collector-01,3306,10.0.1.19,database,application,allow-database-access
2025-04-04T15:12:59Z,192.168.3.31,fw-collector-03,22,10.0.0.25,dmz,internal,allow-ssh
2025-04-04T15:13:50Z,192.168.1.114,fw-collector-01,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-04T15:13:52Z,192.168.2.146,fw-collector-03,53,13.107.42.14,external,internal,allow-dns
2025-04-04T15:15:19Z,192.168.2.146,fw-collector-02,3389,10.0.0.32,dmz,internal,allow-rdp
2025-04-04T15:16:36Z,192.168.2.112,fw-collector-02,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-04T15:18:08Z,192.168.1.218,fw-collector-03,22,10.0.0.25,dmz,internal,allow-ssh
2025-04-04T15:18:45Z,192.168.1.218,fw-collector-01,3389,10.0.0.149,dmz,internal,allow-rdp
2025-04-04T15:19:23Z,192.168.4.115,fw-collector-01,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-04T15:19:25Z,192.168.2.51,fw-collector-02,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-04T15:21:00Z,192.168.1.114,fw-collector-03,443,13.107.42.14,external,internal,allow-web-https
2025-04-04T15:21:03Z,192.168.1.218,fw-collector-03,80,151.101.1.69,external,internal,allow-web-http
2025-04-04T15:21:05Z,192.168.4.88,fw-collector-02,53,31.13.72.36,external,internal,allow-dns
2025-04-04T15:24:38Z,192.168.2.130,fw-collector-03,3306,10.0.1.157,database,application,allow-database-access
2025-04-04T15:29:03Z,192.168.1.218,fw-collector-03,161,52.94.236.248,external,dmz,allow-any-any
2025-04-04T15:30:13Z,192.168.4.238,fw-collector-02,80,10.0.0.27,internal,application,allow-any-any
2025-04-04T15:30:18Z,192.168.5.82,fw-collector-02,80,52.94.236.248,external,internal,allow-web-http
2025-04-04T15:30:56Z,192.168.2.234,fw-collector-02,3306,10.0.1.35,database,application,allow-database-access
2025-04-04T15:34:08Z,192.168.2.112,fw-collector-03,443,23.185.0.2,external,internal,allow-web-https
2025-04-04T15:34:48Z,192.168.2.153,fw-collector-01,53,151.101.1.69,external,internal,allow-dns
2025-04-04T15:34:51Z,192.168.3.68,fw-collector-01,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-04T15:36:19Z,192.168.2.112,fw-collector-02,22,10.0.0.119,dmz,internal,allow-ssh
2025-04-04T15:36:30Z,192.168.3.31,fw-collector-01,25,10.0.0.1,application,dmz,allow-any-any
2025-04-04T15:38:17Z,192.168.2.153,fw-collector-03,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-04T15:38:18Z,192.168.5.229,fw-collector-02,443,142.250.190.46,external,internal,allow-web-https
2025-04-04T15:38:50Z,192.168.4.88,fw-collector-03,443,151.101.1.69,external,dmz,allow-any-any
2025-04-04T15:38:54Z,192.168.4.88,fw-collector-03,80,172.217.160.78,external,internal,allow-web-http
2025-04-04T15:38:59Z,192.168.5.252,fw-collector-02,443,142.250.190.46,external,internal,allow-web-https
2025-04-04T15:41:10Z,192.168.1.111,fw-collector-02,22,10.0.0.25,dmz,internal,allow-ssh
2025-04-04T15:41:23Z,192.168.5.170,fw-collector-01,443,10.0.0.149,database,external,allow-any-any
2025-04-04T15:42:25Z,192.168.5.82,fw-collector-01,3306,104.244.42.65,internal,application,allow-any-any
2025-04-04T15:43:42Z,192.168.4.88,fw-collector-02,3389,10.0.0.32,dmz,internal,allow-rdp
2025-04-04T15:44:07Z,192.168.2.153,fw-collector-03,80,31.13.72.36,external,internal,allow-web-http
2025-04-04T15:45:39Z,192.168.4.88,fw-collector-03,80,104.244.42.65,external,internal,allow-web-http
2025-04-04T15:46:43Z,192.168.2.110,fw-collector-01,80,31.13.72.36,external,internal,allow-web-http
2025-04-04T15:47:59Z,192.168.3.31,fw-collector-02,443,151.101.1.69,external,internal,allow-web-https
2025-04-04T15:49:12Z,192.168.4.115,fw-collector-03,53,52.94.236.248,external,internal,allow-dns
2025-04-04T15:49:58Z,192.168.2.173,fw-collector-02,3306,10.0.1.204,database,application,allow-database-access
2025-04-04T15:50:55Z,192.168.3.68,fw-collector-02,21,10.0.0.32,external,dmz,allow-any-any
2025-04-04T15:51:27Z,192.168.3.68,fw-collector-01,80,13.107.42.14,external,internal,allow-web-http
2025-04-04T15:53:59Z,192.168.1.194,fw-collector-01,53,151.101.1.69,external,internal,allow-dns
2025-04-04T15:55:34Z,192.168.2.110,fw-collector-01,53,199.232.69.194,external,internal,allow-dns
2025-04-04T15:57:23Z,192.168.2.146,fw-collector-02,21,31.13.72.36,dmz,database,allow-any-any
2025-04-04T15:58:47Z,192.168.3.31,fw-collector-03,3389,10.0.0.17,dmz,internal,allow-rdp
2025-04-04T16:00:44Z,192.168.4.115,fw-collector-02,443,151.101.193.69,external,internal,allow-web-https
2025-04-04T16:01:16Z,192.168.4.115,fw-collector-03,22,10.0.0.245,dmz,internal,allow-ssh
2025-04-04T16:02:10Z,192.168.2.126,fw-collector-01,3306,10.0.1.241,database,application,allow-database-access
2025-04-04T16:02:58Z,192.168.1.218,fw-collector-02,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-04T16:03:22Z,192.168.2.155,fw-collector-03,3306,10.0.1.77,database,application,allow-database-access
2025-04-04T16:03:37Z,192.168.1.114,fw-collector-03,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-04T16:04:48Z,192.168.4.73,fw-collector-01,53,23.185.0.2,external,internal,allow-dns
2025-04-04T16:06:16Z,192.168.5.229,fw-collector-02,53,199.232.69.194,external,internal,allow-dns
2025-04-04T16:09:56Z,192.168.2.153,fw-collector-01,22,10.0.0.17,dmz,internal,allow-ssh
2025-04-04T16:11:47Z,192.168.5.229,fw-collector-03,53,10.0.0.245,dmz,application,allow-any-any
2025-04-04T16:12:07Z,192.168.1.111,fw-collector-02,22,10.0.0.245,dmz,internal,allow-ssh
2025-04-04T16:12:30Z,192.168.1.114,fw-collector-01,3389,10.0.0.32,dmz,internal,allow-rdp
2025-04-04T16:14:06Z,192.168.3.246,fw-collector-03,53,172.217.160.78,external,internal,allow-dns
2025-04-04T16:17:25Z,192.168.2.87,fw-collector-02,3306,10.0.1.215,database,application,allow-database-access
2025-04-04T16:17:51Z,192.168.5.252,fw-collector-03,80,151.101.1.69,external,internal,allow-web-http
2025-04-04T16:20:42Z,192.168.1.114,fw-collector-03,443,52.94.236.248,external,internal,allow-web-https
2025-04-04T16:21:11Z,192.168.5.82,fw-collector-03,123,104.244.42.65,external,database,allow-any-any
2025-04-04T16:22:01Z,192.168.5.170,fw-collector-02,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-04T16:24:08Z,192.168.5.82,fw-collector-02,443,52.94.236.248,external,internal,allow-web-https
2025-04-04T16:24:16Z,192.168.1.114,fw-collector-02,443,13.107.42.14,external,internal,allow-web-https
2025-04-04T16:26:36Z,192.168.4.73,fw-collector-03,22,10.0.0.119,dmz,internal,allow-ssh
2025-04-04T16:27:25Z,192.168.1.218,fw-collector-02,443,172.217.160.78,external,internal,allow-web-https
2025-04-04T16:28:02Z,192.168.2.248,fw-collector-03,3306,10.0.1.77,database,application,allow-database-access
2025-04-04T16:28:21Z,192.168.2.110,fw-collector-01,53,199.232.69.194,external,internal,allow-dns
2025-04-04T16:32:24Z,192.168.1.218,fw-collector-01,3389,10.0.0.17,dmz,internal,allow-rdp
2025-04-04T16:32:24Z,192.168.2.110,fw-collector-02,53,199.232.69.194,external,internal,allow-dns
2025-04-04T16:32:28Z,192.168.2.189,fw-collector-01,3306,10.0.1.105,database,application,allow-database-access
2025-04-04T16:33:56Z,192.168.3.68,fw-collector-02,3306,31.13.72.36,dmz,external,allow-any-any
2025-04-04T16:33:57Z,192.168.2.146,fw-collector-03,1433,10.0.0.245,dmz,external,allow-any-any
2025-04-04T16:34:17Z,192.168.4.73,fw-collector-02,22,10.0.0.32,dmz,internal,allow-ssh
2025-04-04T16:36:12Z,192.168.5.82,fw-collector-03,443,104.244.42.65,external,internal,allow-web-https
2025-04-04T16:36:12Z,192.168.2.110,fw-collector-03,22,10.0.0.17,dmz,internal,allow-ssh
